,xmin,ymin,xmax,ymax,label,score,geometry
30,1070.0,1444.0,1112.0,1486.0,Tree,0.43294423818588257,"POLYGON ((1112 1444, 1112 1486, 1070 1486, 1070 1444, 1112 1444))"
31,1147.0,1250.0,1192.0,1299.0,Tree,0.42284682393074036,"POLYGON ((1192 1250, 1192 1299, 1147 1299, 1147 1250, 1192 1250))"
32,812.0,1281.0,877.0,1349.0,Tree,0.41592225432395935,"POLYGON ((877 1281, 877 1349, 812 1349, 812 1281, 877 1281))"
33,800.0,1372.0,836.0,1424.0,Tree,0.39615076780319214,"POLYGON ((836 1372, 836 1424, 800 1424, 800 1372, 836 1372))"
34,1160.0,1583.0,1197.0,1600.0,Tree,0.39223146438598633,"POLYGON ((1197 1583, 1197 1600, 1160 1600, 1160 1583, 1197 1583))"
35,1002.0,1515.0,1057.0,1568.0,Tree,0.3864608108997345,"POLYGON ((1057 1515, 1057 1568, 1002 1568, 1002 1515, 1057 1515))"
36,800.0,1450.0,831.0,1491.0,Tree,0.37206611037254333,"POLYGON ((831 1450, 831 1491, 800 1491, 800 1450, 831 1450))"
37,800.0,1246.0,825.0,1297.0,Tree,0.37032604217529297,"POLYGON ((825 1246, 825 1297, 800 1297, 800 1246, 825 1246))"
38,1183.0,1200.0,1200.0,1217.0,Tree,0.3520872890949249,"POLYGON ((1200 1200, 1200 1217, 1183 1217, 1183 1200, 1200 1200))"
39,971.0,1200.0,1032.0,1229.0,Tree,0.3502482771873474,"POLYGON ((1032 1200, 1032 1229, 971 1229, 971 1200, 1032 1200))"
40,933.0,1571.0,970.0,1599.0,Tree,0.33104264736175537,"POLYGON ((970 1571, 970 1599, 933 1599, 933 1571, 970 1571))"
41,1122.0,1200.0,1173.0,1231.0,Tree,0.3236686587333679,"POLYGON ((1173 1200, 1173 1231, 1122 1231, 1122 1200, 1173 1200))"
42,800.0,1331.0,816.0,1368.0,Tree,0.2851514518260956,"POLYGON ((816 1331, 816 1368, 800 1368, 800 1331, 816 1331))"
43,1049.0,1200.0,1086.0,1217.0,Tree,0.2760397791862488,"POLYGON ((1086 1200, 1086 1217, 1049 1217, 1049 1200, 1086 1200))"
44,1176.0,1228.0,1199.0,1256.0,Tree,0.25424328446388245,"POLYGON ((1199 1228, 1199 1256, 1176 1256, 1176 1228, 1199 1228))"
45,1037.0,1219.0,1064.0,1248.0,Tree,0.24950572848320007,"POLYGON ((1064 1219, 1064 1248, 1037 1248, 1037 1219, 1064 1219))"
46,800.0,1200.0,828.0,1224.0,Tree,0.24309295415878296,"POLYGON ((828 1200, 828 1224, 800 1224, 800 1200, 828 1200))"
47,906.0,1443.0,934.0,1475.0,Tree,0.2216327041387558,"POLYGON ((934 1443, 934 1475, 906 1475, 906 1443, 934 1443))"
48,1184.0,1421.0,1200.0,1465.0,Tree,0.21158862113952637,"POLYGON ((1200 1421, 1200 1465, 1184 1465, 1184 1421, 1200 1421))"
49,868.0,1268.0,898.0,1300.0,Tree,0.19946299493312836,"POLYGON ((898 1268, 898 1300, 868 1300, 868 1268, 898 1268))"
50,1177.0,1317.0,1198.0,1341.0,Tree,0.1975235491991043,"POLYGON ((1198 1317, 1198 1341, 1177 1341, 1177 1317, 1198 1317))"
51,862.0,1363.0,892.0,1395.0,Tree,0.18299122154712677,"POLYGON ((892 1363, 892 1395, 862 1395, 862 1363, 892 1363))"
52,1183.0,1351.0,1200.0,1388.0,Tree,0.18169251084327698,"POLYGON ((1200 1351, 1200 1388, 1183 1388, 1183 1351, 1200 1351))"
53,800.0,1305.0,807.0,1335.0,Tree,0.16889473795890808,"POLYGON ((807 1305, 807 1335, 800 1335, 800 1305, 807 1305))"
0,800.0,1636.0,847.0,1700.0,Tree,0.7216627597808838,"POLYGON ((847 1636, 847 1700, 800 1700, 800 1636, 847 1636))"
1,1042.0,1539.0,1125.0,1617.0,Tree,0.6604995727539062,"POLYGON ((1125 1539, 1125 1617, 1042 1617, 1042 1539, 1125 1539))"
2,997.0,1685.0,1064.0,1748.0,Tree,0.6333749890327454,"POLYGON ((1064 1685, 1064 1748, 997 1748, 997 1685, 1064 1685))"
3,919.0,1470.0,1001.0,1548.0,Tree,0.6293772459030151,"POLYGON ((1001 1470, 1001 1548, 919 1548, 919 1470, 1001 1470))"
4,860.0,1764.0,931.0,1832.0,Tree,0.6293113231658936,"POLYGON ((931 1764, 931 1832, 860 1832, 860 1764, 931 1764))"
5,967.0,1570.0,1018.0,1619.0,Tree,0.62857586145401,"POLYGON ((1018 1570, 1018 1619, 967 1619, 967 1570, 1018 1570))"
6,948.0,1620.0,1002.0,1676.0,Tree,0.6177661418914795,"POLYGON ((1002 1620, 1002 1676, 948 1676, 948 1620, 1002 1620))"
7,870.0,1528.0,945.0,1611.0,Tree,0.6098082661628723,"POLYGON ((945 1528, 945 1611, 870 1611, 870 1528, 945 1528))"
8,1019.0,1621.0,1091.0,1692.0,Tree,0.605701208114624,"POLYGON ((1091 1621, 1091 1692, 1019 1692, 1019 1621, 1091 1621))"
9,1159.0,1538.0,1199.0,1583.0,Tree,0.605541467666626,"POLYGON ((1199 1538, 1199 1583, 1159 1583, 1159 1538, 1199 1538))"
10,1165.0,1589.0,1200.0,1635.0,Tree,0.6035467982292175,"POLYGON ((1200 1589, 1200 1635, 1165 1635, 1165 1589, 1200 1589))"
11,940.0,1730.0,1004.0,1793.0,Tree,0.6024337410926819,"POLYGON ((1004 1730, 1004 1793, 940 1793, 940 1730, 1004 1730))"
12,1111.0,1758.0,1187.0,1824.0,Tree,0.5852183699607849,"POLYGON ((1187 1758, 1187 1824, 1111 1824, 1111 1758, 1187 1758))"
13,1002.0,1754.0,1078.0,1831.0,Tree,0.5785918831825256,"POLYGON ((1078 1754, 1078 1831, 1002 1831, 1002 1754, 1078 1754))"
14,1101.0,1705.0,1155.0,1755.0,Tree,0.5650279521942139,"POLYGON ((1155 1705, 1155 1755, 1101 1755, 1101 1705, 1155 1705))"
15,1076.0,1811.0,1123.0,1858.0,Tree,0.5517006516456604,"POLYGON ((1123 1811, 1123 1858, 1076 1858, 1076 1811, 1123 1811))"
16,911.0,1673.0,968.0,1729.0,Tree,0.547715961933136,"POLYGON ((968 1673, 968 1729, 911 1729, 911 1673, 968 1673))"
17,854.0,1639.0,903.0,1687.0,Tree,0.5422878861427307,"POLYGON ((903 1639, 903 1687, 854 1687, 854 1639, 903 1639))"
18,1106.0,1613.0,1168.0,1678.0,Tree,0.5377430319786072,"POLYGON ((1168 1613, 1168 1678, 1106 1678, 1106 1613, 1168 1613))"
19,805.0,1804.0,861.0,1858.0,Tree,0.5306302309036255,"POLYGON ((861 1804, 861 1858, 805 1858, 805 1804, 861 1804))"
20,803.0,1541.0,866.0,1604.0,Tree,0.5245705246925354,"POLYGON ((866 1541, 866 1604, 803 1604, 803 1541, 866 1541))"
21,854.0,1464.0,911.0,1503.0,Tree,0.5223271250724792,"POLYGON ((911 1464, 911 1503, 854 1503, 854 1464, 911 1464))"
22,800.0,1496.0,838.0,1546.0,Tree,0.5204867124557495,"POLYGON ((838 1496, 838 1546, 800 1546, 800 1496, 838 1496))"
23,843.0,1701.0,907.0,1768.0,Tree,0.5170609354972839,"POLYGON ((907 1701, 907 1768, 843 1768, 843 1701, 907 1701))"
24,1121.0,1826.0,1177.0,1864.0,Tree,0.49376678466796875,"POLYGON ((1177 1826, 1177 1864, 1121 1864, 1121 1826, 1177 1826))"
25,1089.0,1495.0,1134.0,1543.0,Tree,0.48215413093566895,"POLYGON ((1134 1495, 1134 1543, 1089 1543, 1089 1495, 1134 1495))"
26,905.0,1613.0,953.0,1663.0,Tree,0.4807491898536682,"POLYGON ((953 1613, 953 1663, 905 1663, 905 1613, 953 1613))"
27,1146.0,1464.0,1194.0,1501.0,Tree,0.4806685447692871,"POLYGON ((1194 1464, 1194 1501, 1146 1501, 1146 1464, 1194 1464))"
28,1024.0,1833.0,1077.0,1863.0,Tree,0.46850916743278503,"POLYGON ((1077 1833, 1077 1863, 1024 1863, 1024 1833, 1077 1833))"
29,1134.0,1499.0,1179.0,1547.0,Tree,0.4678957462310791,"POLYGON ((1179 1499, 1179 1547, 1134 1547, 1134 1499, 1179 1499))"
30,1016.0,1464.0,1067.0,1498.0,Tree,0.45844408869743347,"POLYGON ((1067 1464, 1067 1498, 1016 1498, 1016 1464, 1067 1464))"
31,1165.0,1721.0,1200.0,1769.0,Tree,0.4518040716648102,"POLYGON ((1200 1721, 1200 1769, 1165 1769, 1165 1721, 1200 1721))"
32,1080.0,1767.0,1116.0,1811.0,Tree,0.4504665434360504,"POLYGON ((1116 1767, 1116 1811, 1080 1811, 1080 1767, 1116 1767))"
33,802.0,1464.0,834.0,1493.0,Tree,0.44016507267951965,"POLYGON ((834 1464, 834 1493, 802 1493, 802 1464, 834 1464))"
34,893.0,1824.0,946.0,1864.0,Tree,0.4235682785511017,"POLYGON ((946 1824, 946 1864, 893 1864, 893 1824, 946 1824))"
35,941.0,1807.0,994.0,1861.0,Tree,0.407982736825943,"POLYGON ((994 1807, 994 1861, 941 1861, 941 1807, 994 1807))"
36,1076.0,1674.0,1111.0,1715.0,Tree,0.4056732952594757,"POLYGON ((1111 1674, 1111 1715, 1076 1715, 1076 1674, 1111 1674))"
37,1002.0,1513.0,1055.0,1571.0,Tree,0.37585586309432983,"POLYGON ((1055 1513, 1055 1571, 1002 1571, 1002 1513, 1055 1513))"
38,804.0,1709.0,849.0,1769.0,Tree,0.37275445461273193,"POLYGON ((849 1709, 849 1769, 804 1769, 804 1709, 849 1709))"
39,1171.0,1808.0,1198.0,1849.0,Tree,0.36566734313964844,"POLYGON ((1198 1808, 1198 1849, 1171 1849, 1171 1808, 1198 1808))"
40,1081.0,1464.0,1140.0,1498.0,Tree,0.3639969825744629,"POLYGON ((1140 1464, 1140 1498, 1081 1498, 1081 1464, 1140 1464))"
41,1142.0,1677.0,1185.0,1721.0,Tree,0.35857224464416504,"POLYGON ((1185 1677, 1185 1721, 1142 1721, 1142 1677, 1185 1677))"
42,906.0,1464.0,943.0,1479.0,Tree,0.34202998876571655,"POLYGON ((943 1464, 943 1479, 906 1479, 906 1464, 943 1464))"
43,800.0,1848.0,817.0,1864.0,Tree,0.3136654198169708,"POLYGON ((817 1848, 817 1864, 800 1864, 800 1848, 817 1848))"
44,800.0,1788.0,815.0,1820.0,Tree,0.25654131174087524,"POLYGON ((815 1788, 815 1820, 800 1820, 800 1788, 815 1788))"
45,848.0,1849.0,885.0,1864.0,Tree,0.24138861894607544,"POLYGON ((885 1849, 885 1864, 848 1864, 848 1849, 885 1849))"
46,1072.0,1716.0,1099.0,1745.0,Tree,0.24112357199192047,"POLYGON ((1099 1716, 1099 1745, 1072 1745, 1072 1716, 1099 1716))"
47,1182.0,1687.0,1200.0,1722.0,Tree,0.24100817739963531,"POLYGON ((1200 1687, 1200 1722, 1182 1722, 1182 1687, 1200 1687))"
48,800.0,1752.0,809.0,1780.0,Tree,0.22999046742916107,"POLYGON ((809 1752, 809 1780, 800 1780, 800 1752, 809 1752))"
49,838.0,1599.0,868.0,1630.0,Tree,0.2246016561985016,"POLYGON ((868 1599, 868 1630, 838 1630, 838 1599, 868 1599))"
50,1171.0,1849.0,1198.0,1864.0,Tree,0.21558049321174622,"POLYGON ((1198 1849, 1198 1864, 1171 1864, 1171 1849, 1198 1849))"
51,821.0,1856.0,852.0,1864.0,Tree,0.21116425096988678,"POLYGON ((852 1856, 852 1864, 821 1864, 821 1856, 852 1856))"
52,1109.0,1672.0,1139.0,1702.0,Tree,0.20763149857521057,"POLYGON ((1139 1672, 1139 1702, 1109 1702, 1109 1672, 1139 1672))"
53,800.0,1719.0,808.0,1749.0,Tree,0.1988973468542099,"POLYGON ((808 1719, 808 1749, 800 1749, 800 1719, 808 1719))"
54,834.0,1464.0,859.0,1481.0,Tree,0.18696251511573792,"POLYGON ((859 1464, 859 1481, 834 1481, 834 1464, 859 1464))"
55,1056.0,1487.0,1086.0,1518.0,Tree,0.18595938384532928,"POLYGON ((1086 1487, 1086 1518, 1056 1518, 1056 1487, 1086 1487))"
56,937.0,1575.0,968.0,1608.0,Tree,0.1813773810863495,"POLYGON ((968 1575, 968 1608, 937 1608, 937 1575, 968 1575))"
0,1283.0,55.0,1356.0,121.0,Tree,0.7756102681159973,"POLYGON ((1356 55, 1356 121, 1283 121, 1283 55, 1356 55))"
1,1282.0,229.0,1337.0,285.0,Tree,0.718930721282959,"POLYGON ((1337 229, 1337 285, 1282 285, 1282 229, 1337 229))"
2,1029.0,71.0,1081.0,125.0,Tree,0.7154380083084106,"POLYGON ((1081 71, 1081 125, 1029 125, 1029 71, 1081 71))"
3,1349.0,100.0,1427.0,194.0,Tree,0.7060133218765259,"POLYGON ((1427 100, 1427 194, 1349 194, 1349 100, 1427 100))"
4,1029.0,181.0,1065.0,227.0,Tree,0.694775402545929,"POLYGON ((1065 181, 1065 227, 1029 227, 1029 181, 1065 181))"
5,1292.0,288.0,1361.0,360.0,Tree,0.6704234480857849,"POLYGON ((1361 288, 1361 360, 1292 360, 1292 288, 1361 288))"
6,1094.0,65.0,1153.0,126.0,Tree,0.6643884181976318,"POLYGON ((1153 65, 1153 126, 1094 126, 1094 65, 1153 65))"
7,1271.0,4.0,1326.0,55.0,Tree,0.6605005264282227,"POLYGON ((1326 4, 1326 55, 1271 55, 1271 4, 1326 4))"
8,1163.0,82.0,1210.0,134.0,Tree,0.6444021463394165,"POLYGON ((1210 82, 1210 134, 1163 134, 1163 82, 1210 82))"
9,1215.0,36.0,1260.0,78.0,Tree,0.6439403891563416,"POLYGON ((1260 36, 1260 78, 1215 78, 1215 36, 1260 36))"
10,1216.0,82.0,1255.0,124.0,Tree,0.6419806480407715,"POLYGON ((1255 82, 1255 124, 1216 124, 1216 82, 1255 82))"
11,1207.0,307.0,1296.0,397.0,Tree,0.6297239661216736,"POLYGON ((1296 307, 1296 397, 1207 397, 1207 307, 1296 307))"
12,1046.0,122.0,1104.0,188.0,Tree,0.6117790937423706,"POLYGON ((1104 122, 1104 188, 1046 188, 1046 122, 1104 122))"
13,1143.0,336.0,1203.0,398.0,Tree,0.6068682670593262,"POLYGON ((1203 336, 1203 398, 1143 398, 1143 336, 1203 336))"
14,1170.0,172.0,1209.0,219.0,Tree,0.5994126796722412,"POLYGON ((1209 172, 1209 219, 1170 219, 1170 172, 1209 172))"
15,1400.0,262.0,1428.0,298.0,Tree,0.580069899559021,"POLYGON ((1428 262, 1428 298, 1400 298, 1400 262, 1428 262))"
16,1226.0,204.0,1280.0,254.0,Tree,0.5741333961486816,"POLYGON ((1280 204, 1280 254, 1226 254, 1226 204, 1280 204))"
17,1126.0,231.0,1200.0,308.0,Tree,0.5737101435661316,"POLYGON ((1200 231, 1200 308, 1126 308, 1126 231, 1200 231))"
18,1210.0,148.0,1257.0,199.0,Tree,0.5706049799919128,"POLYGON ((1257 148, 1257 199, 1210 199, 1210 148, 1257 148))"
19,1362.0,328.0,1423.0,394.0,Tree,0.5556402206420898,"POLYGON ((1423 328, 1423 394, 1362 394, 1362 328, 1423 328))"
20,1362.0,38.0,1424.0,99.0,Tree,0.5549971461296082,"POLYGON ((1424 38, 1424 99, 1362 99, 1362 38, 1424 38))"
21,1104.0,136.0,1147.0,184.0,Tree,0.5322558283805847,"POLYGON ((1147 136, 1147 184, 1104 184, 1104 136, 1147 136))"
22,1346.0,231.0,1403.0,293.0,Tree,0.5297564268112183,"POLYGON ((1403 231, 1403 293, 1346 293, 1346 231, 1403 231))"
23,1287.0,125.0,1342.0,177.0,Tree,0.5269407033920288,"POLYGON ((1342 125, 1342 177, 1287 177, 1287 125, 1342 125))"
24,1207.0,0.0,1265.0,27.0,Tree,0.5230657458305359,"POLYGON ((1265 0, 1265 27, 1207 27, 1207 0, 1265 0))"
25,1035.0,229.0,1084.0,272.0,Tree,0.5184057354927063,"POLYGON ((1084 229, 1084 272, 1035 272, 1035 229, 1084 229))"
26,1276.0,176.0,1330.0,223.0,Tree,0.467244029045105,"POLYGON ((1330 176, 1330 223, 1276 223, 1276 176, 1330 176))"
27,1329.0,12.0,1370.0,53.0,Tree,0.4495329260826111,"POLYGON ((1370 12, 1370 53, 1329 53, 1329 12, 1370 12))"
28,1085.0,353.0,1141.0,398.0,Tree,0.44668763875961304,"POLYGON ((1141 353, 1141 398, 1085 398, 1085 353, 1141 353))"
29,1029.0,317.0,1059.0,375.0,Tree,0.4355669319629669,"POLYGON ((1059 317, 1059 375, 1029 375, 1029 317, 1059 317))"
30,1034.0,270.0,1088.0,319.0,Tree,0.4326077103614807,"POLYGON ((1088 270, 1088 319, 1034 319, 1034 270, 1088 270))"
31,1102.0,305.0,1153.0,352.0,Tree,0.43192166090011597,"POLYGON ((1153 305, 1153 352, 1102 352, 1102 305, 1153 305))"
32,1030.0,28.0,1078.0,74.0,Tree,0.4298456013202667,"POLYGON ((1078 28, 1078 74, 1030 74, 1030 28, 1078 28))"
33,1136.0,170.0,1165.0,201.0,Tree,0.4238296151161194,"POLYGON ((1165 170, 1165 201, 1136 201, 1136 170, 1165 170))"
34,1139.0,2.0,1204.0,62.0,Tree,0.4112650752067566,"POLYGON ((1204 2, 1204 62, 1139 62, 1139 2, 1204 2))"
35,1029.0,376.0,1055.0,399.0,Tree,0.3986304998397827,"POLYGON ((1055 376, 1055 399, 1029 399, 1029 376, 1055 376))"
36,1383.0,295.0,1425.0,333.0,Tree,0.3799690902233124,"POLYGON ((1425 295, 1425 333, 1383 333, 1383 295, 1425 295))"
37,1232.0,253.0,1280.0,301.0,Tree,0.37244749069213867,"POLYGON ((1280 253, 1280 301, 1232 301, 1232 253, 1280 253))"
38,1078.0,1.0,1145.0,52.0,Tree,0.3717483878135681,"POLYGON ((1145 1, 1145 52, 1078 52, 1078 1, 1145 1))"
39,1109.0,207.0,1148.0,246.0,Tree,0.3586314618587494,"POLYGON ((1148 207, 1148 246, 1109 246, 1109 207, 1148 207))"
40,1058.0,373.0,1088.0,398.0,Tree,0.34743455052375793,"POLYGON ((1088 373, 1088 398, 1058 398, 1058 373, 1088 373))"
41,1342.0,361.0,1363.0,381.0,Tree,0.2973177433013916,"POLYGON ((1363 361, 1363 381, 1342 381, 1342 361, 1363 361))"
42,1029.0,2.0,1053.0,32.0,Tree,0.2879663407802582,"POLYGON ((1053 2, 1053 32, 1029 32, 1029 2, 1053 2))"
43,1259.0,85.0,1286.0,118.0,Tree,0.28460365533828735,"POLYGON ((1286 85, 1286 118, 1259 118, 1259 85, 1286 85))"
44,1321.0,0.0,1352.0,7.0,Tree,0.27432242035865784,"POLYGON ((1352 0, 1352 7, 1321 7, 1321 0, 1352 0))"
45,1406.0,221.0,1429.0,248.0,Tree,0.27324891090393066,"POLYGON ((1429 221, 1429 248, 1406 248, 1406 221, 1429 221))"
46,1083.0,51.0,1108.0,75.0,Tree,0.23426327109336853,"POLYGON ((1108 51, 1108 75, 1083 75, 1083 51, 1108 51))"
47,1105.0,184.0,1127.0,204.0,Tree,0.23327486217021942,"POLYGON ((1127 184, 1127 204, 1105 204, 1105 184, 1127 184))"
48,1199.0,128.0,1227.0,156.0,Tree,0.21286819875240326,"POLYGON ((1227 128, 1227 156, 1199 156, 1199 128, 1227 128))"
49,1265.0,129.0,1292.0,161.0,Tree,0.21207131445407867,"POLYGON ((1292 129, 1292 161, 1265 161, 1265 129, 1292 129))"
50,1069.0,320.0,1096.0,351.0,Tree,0.20706231892108917,"POLYGON ((1096 320, 1096 351, 1069 351, 1069 320, 1096 320))"
51,1288.0,0.0,1322.0,6.0,Tree,0.20180854201316833,"POLYGON ((1322 0, 1322 6, 1288 6, 1288 0, 1322 0))"
0,1349.0,508.0,1417.0,577.0,Tree,0.7308135032653809,"POLYGON ((1417 508, 1417 577, 1349 577, 1349 508, 1417 508))"
1,1266.0,571.0,1379.0,690.0,Tree,0.7180304527282715,"POLYGON ((1379 571, 1379 690, 1266 690, 1266 571, 1379 571))"
2,1270.0,404.0,1337.0,467.0,Tree,0.6612247824668884,"POLYGON ((1337 404, 1337 467, 1270 467, 1270 404, 1337 404))"
3,1244.0,690.0,1325.0,778.0,Tree,0.657722532749176,"POLYGON ((1325 690, 1325 778, 1244 778, 1244 690, 1325 690))"
4,1174.0,662.0,1237.0,722.0,Tree,0.6113151907920837,"POLYGON ((1237 662, 1237 722, 1174 722, 1174 662, 1237 662))"
5,1136.0,409.0,1206.0,483.0,Tree,0.608359694480896,"POLYGON ((1206 409, 1206 483, 1136 483, 1136 409, 1206 409))"
6,1165.0,732.0,1241.0,800.0,Tree,0.6066161394119263,"POLYGON ((1241 732, 1241 800, 1165 800, 1165 732, 1241 732))"
7,1382.0,632.0,1429.0,697.0,Tree,0.6036379933357239,"POLYGON ((1429 632, 1429 697, 1382 697, 1382 632, 1429 632))"
8,1291.0,467.0,1357.0,545.0,Tree,0.6034889817237854,"POLYGON ((1357 467, 1357 545, 1291 545, 1291 467, 1357 467))"
9,1029.0,738.0,1064.0,793.0,Tree,0.5921112895011902,"POLYGON ((1064 738, 1064 793, 1029 793, 1029 738, 1064 738))"
10,1320.0,733.0,1378.0,796.0,Tree,0.5915269255638123,"POLYGON ((1378 733, 1378 796, 1320 796, 1320 733, 1378 733))"
11,1210.0,424.0,1261.0,474.0,Tree,0.5842044353485107,"POLYGON ((1261 424, 1261 474, 1210 474, 1210 424, 1261 424))"
12,1234.0,483.0,1283.0,539.0,Tree,0.5837351679801941,"POLYGON ((1283 483, 1283 539, 1234 539, 1234 483, 1283 483))"
13,1033.0,512.0,1127.0,613.0,Tree,0.5784026980400085,"POLYGON ((1127 512, 1127 613, 1033 613, 1033 512, 1127 512))"
14,1397.0,400.0,1429.0,432.0,Tree,0.5517505407333374,"POLYGON ((1429 400, 1429 432, 1397 432, 1397 400, 1429 400))"
15,1085.0,758.0,1132.0,799.0,Tree,0.5454599857330322,"POLYGON ((1132 758, 1132 799, 1085 799, 1085 758, 1132 758))"
16,1271.0,541.0,1304.0,576.0,Tree,0.5366048216819763,"POLYGON ((1304 541, 1304 576, 1271 576, 1271 541, 1304 541))"
17,1134.0,556.0,1243.0,656.0,Tree,0.5204731225967407,"POLYGON ((1243 556, 1243 656, 1134 656, 1134 556, 1243 556))"
18,1380.0,701.0,1429.0,755.0,Tree,0.5046690702438354,"POLYGON ((1429 701, 1429 755, 1380 755, 1380 701, 1429 701))"
19,1379.0,750.0,1426.0,799.0,Tree,0.49957573413848877,"POLYGON ((1426 750, 1426 799, 1379 799, 1379 750, 1426 750))"
20,1079.0,400.0,1131.0,431.0,Tree,0.49004483222961426,"POLYGON ((1131 400, 1131 431, 1079 431, 1079 400, 1131 400))"
21,1109.0,707.0,1170.0,766.0,Tree,0.4885421097278595,"POLYGON ((1170 707, 1170 766, 1109 766, 1109 707, 1170 707))"
22,1091.0,466.0,1157.0,528.0,Tree,0.46996375918388367,"POLYGON ((1157 466, 1157 528, 1091 528, 1091 466, 1157 466))"
23,1129.0,662.0,1166.0,703.0,Tree,0.46721717715263367,"POLYGON ((1166 662, 1166 703, 1129 703, 1129 662, 1166 662))"
24,1030.0,665.0,1071.0,712.0,Tree,0.46572309732437134,"POLYGON ((1071 665, 1071 712, 1030 712, 1030 665, 1071 665))"
25,1030.0,400.0,1072.0,434.0,Tree,0.46558985114097595,"POLYGON ((1072 400, 1072 434, 1030 434, 1030 400, 1072 400))"
26,1159.0,499.0,1200.0,543.0,Tree,0.44958919286727905,"POLYGON ((1200 499, 1200 543, 1159 543, 1159 499, 1200 499))"
27,1082.0,432.0,1128.0,473.0,Tree,0.4481505751609802,"POLYGON ((1128 432, 1128 473, 1082 473, 1082 432, 1128 432))"
28,1395.0,564.0,1429.0,618.0,Tree,0.446316659450531,"POLYGON ((1429 564, 1429 618, 1395 618, 1395 564, 1429 564))"
29,1080.0,650.0,1120.0,690.0,Tree,0.44315701723098755,"POLYGON ((1120 650, 1120 690, 1080 690, 1080 650, 1120 650))"
30,1044.0,465.0,1081.0,505.0,Tree,0.3834976553916931,"POLYGON ((1081 465, 1081 505, 1044 505, 1044 465, 1081 465))"
31,1366.0,586.0,1400.0,627.0,Tree,0.3813372552394867,"POLYGON ((1400 586, 1400 627, 1366 627, 1366 586, 1400 586))"
32,1388.0,478.0,1425.0,516.0,Tree,0.38062915205955505,"POLYGON ((1425 478, 1425 516, 1388 516, 1388 478, 1425 478))"
33,1046.0,627.0,1083.0,664.0,Tree,0.369163453578949,"POLYGON ((1083 627, 1083 664, 1046 664, 1046 627, 1083 627))"
34,1052.0,703.0,1098.0,754.0,Tree,0.3652273118495941,"POLYGON ((1098 703, 1098 754, 1052 754, 1052 703, 1098 703))"
35,1227.0,547.0,1264.0,587.0,Tree,0.3646855056285858,"POLYGON ((1264 547, 1264 587, 1227 587, 1227 547, 1264 547))"
36,1305.0,549.0,1344.0,586.0,Tree,0.3547290861606598,"POLYGON ((1344 549, 1344 586, 1305 586, 1305 549, 1344 549))"
37,1117.0,524.0,1163.0,572.0,Tree,0.3214142918586731,"POLYGON ((1163 524, 1163 572, 1117 572, 1117 524, 1163 524))"
38,1048.0,785.0,1079.0,799.0,Tree,0.3050305247306824,"POLYGON ((1079 785, 1079 799, 1048 799, 1048 785, 1079 785))"
39,1029.0,464.0,1036.0,496.0,Tree,0.2851835787296295,"POLYGON ((1036 464, 1036 496, 1029 496, 1029 464, 1036 464))"
40,1410.0,438.0,1429.0,475.0,Tree,0.2837062180042267,"POLYGON ((1429 438, 1429 475, 1410 475, 1410 438, 1429 438))"
41,1222.0,400.0,1260.0,423.0,Tree,0.25253164768218994,"POLYGON ((1260 400, 1260 423, 1222 423, 1222 400, 1260 400))"
42,1029.0,600.0,1037.0,630.0,Tree,0.24911056458950043,"POLYGON ((1037 600, 1037 630, 1029 630, 1029 600, 1037 600))"
43,1135.0,622.0,1156.0,646.0,Tree,0.22358497977256775,"POLYGON ((1156 622, 1156 646, 1135 646, 1135 622, 1156 622))"
44,1381.0,455.0,1404.0,482.0,Tree,0.22308890521526337,"POLYGON ((1404 455, 1404 482, 1381 482, 1381 455, 1404 455))"
45,1214.0,499.0,1239.0,526.0,Tree,0.21925660967826843,"POLYGON ((1239 499, 1239 526, 1214 526, 1214 499, 1239 499))"
46,1204.0,467.0,1232.0,500.0,Tree,0.21892988681793213,"POLYGON ((1232 467, 1232 500, 1204 500, 1204 467, 1232 467))"
47,1152.0,644.0,1175.0,666.0,Tree,0.21363571286201477,"POLYGON ((1175 644, 1175 666, 1152 666, 1152 644, 1175 644))"
48,1029.0,512.0,1035.0,547.0,Tree,0.19954609870910645,"POLYGON ((1035 512, 1035 547, 1029 547, 1029 512, 1035 512))"
49,1029.0,698.0,1037.0,730.0,Tree,0.19819024205207825,"POLYGON ((1037 698, 1037 730, 1029 730, 1029 698, 1037 698))"
50,1173.0,638.0,1201.0,662.0,Tree,0.19789697229862213,"POLYGON ((1201 638, 1201 662, 1173 662, 1173 638, 1201 638))"
51,1421.0,499.0,1429.0,531.0,Tree,0.1776321977376938,"POLYGON ((1429 499, 1429 531, 1421 531, 1421 499, 1429 499))"
0,1382.0,1106.0,1427.0,1156.0,Tree,0.7075843811035156,"POLYGON ((1427 1106, 1427 1156, 1382 1156, 1382 1106, 1427 1106))"
1,1099.0,971.0,1172.0,1048.0,Tree,0.696861982345581,"POLYGON ((1172 971, 1172 1048, 1099 1048, 1099 971, 1172 971))"
2,1182.0,1164.0,1230.0,1200.0,Tree,0.6840428709983826,"POLYGON ((1230 1164, 1230 1200, 1182 1200, 1182 1164, 1230 1164))"
3,1285.0,982.0,1351.0,1051.0,Tree,0.6812247633934021,"POLYGON ((1351 982, 1351 1051, 1285 1051, 1285 982, 1351 982))"
